YR,MO,DA,HHMM,Day,Day,S,Bx,By,Bz,Bt,Lat.,Long.
2003,10,30,2057,52942,75420,0,-12.2,-16.2,-26.7,33.5,-52.7,233.2
2003,10,30,2058,52942,75480,0,-11.4,-14.5,-28.0,33.5,-56.5,231.9
2003,10,30,2059,52942,75540,0,-11.3,-14.0,-27.9,33.2,-57.1,231.1
2003,10,30,2100,52942,75600,0,-11.3,-14.4,-28.6,33.9,-57.4,231.7
2003,10,30,2101,52942,75660,0,-12.0,-14.2,-28.0,33.6,-56.4,229.7
2003,10,30,2102,52942,75720,0,-13.0,-15.4,-27.1,33.8,-53.4,229.8
2003,10,30,2103,52942,75780,0,-14.0,-17.4,-28.4,36.1,-51.9,231.2
2003,10,30,2104,52942,75840,0,-14.4,-18.1,-27.7,36.1,-50.2,231.4
2003,10,30,2105,52942,75900,0,-14.3,-20.1,-26.0,35.8,-46.5,234.6
2003,10,30,2106,52942,75960,0,-14.3,-20.5,-25.7,35.9,-45.9,235.2
2003,10,30,2107,52942,76020,0,-13.7,-22.2,-24.0,35.4,-42.7,238.4
2003,10,30,2108,52942,76080,0,-15.2,-22.7,-19.0,33.2,-34.8,236.1
2003,10,30,2109,52942,76140,0,-14.9,-21.3,-19.2,32.3,-36.4,235.1
2003,10,30,2110,52942,76200,0,-14.9,-19.4,-20.7,32.0,-40.2,232.6
2003,10,30,2111,52942,76260,0,-16.1,-14.4,-22.9,31.5,-46.7,221.8
2003,10,30,2112,52942,76320,0,-15.9,-13.2,-23.9,31.5,-49.2,219.7
2003,10,30,2113,52942,76380,0,-15.0,-15.3,-20.8,29.8,-44.1,225.7
2003,10,30,2114,52942,76440,0,-11.3,-26.0,-12.9,31.2,-24.5,246.6
2003,10,30,2115,52942,76500,0,-9.9,-29.4,-8.0,32.0,-14.6,251.4
2003,10,30,2116,52942,76560,0,-7.0,-29.9,3.3,30.9,6.2,256.8
2003,10,30,2117,52942,76620,0,-9.5,-28.3,0.1,29.8,0.2,251.5
2003,10,30,2118,52942,76680,0,-11.7,-25.2,-5.7,28.3,-11.6,245.1
2003,10,30,2119,52942,76740,0,-12.6,-24.2,-9.7,29.0,-19.6,242.5
2003,10,30,2120,52942,76800,0,-12.8,-26.2,-11.4,31.3,-21.3,244.0
2003,10,30,2121,52942,76860,0,-12.3,-27.0,-11.7,31.9,-21.6,245.6
2003,10,30,2122,52942,76920,0,-12.4,-26.1,-11.6,31.2,-21.9,244.6
2003,10,30,2123,52942,76980,0,-13.2,-25.7,-11.7,31.2,-22.1,242.9
2003,10,30,2124,52942,77040,0,-14.0,-26.4,-13.0,32.6,-23.5,242.1
2003,10,30,2125,52942,77100,0,-14.7,-26.2,-13.4,32.9,-23.9,240.7
2003,10,30,2126,52942,77160,0,-13.7,-26.6,-14.4,33.2,-25.7,242.8
2003,10,30,2127,52942,77220,0,-12.4,-28.5,-12.1,33.4,-21.3,246.4
2003,10,30,2128,52942,77280,0,-10.8,-29.5,-10.9,33.2,-19.1,249.8
2003,10,30,2129,52942,77340,0,-9.6,-30.2,-8.8,32.9,-15.6,252.4
2003,10,30,2130,52942,77400,0,-10.7,-25.4,-11.5,29.9,-22.6,247.2
2003,10,30,2131,52942,77460,0,-12.3,-26.4,-11.6,31.4,-21.8,245.0
2003,10,30,2132,52942,77520,0,-14.5,-22.5,-16.0,31.2,-30.9,237.2
2003,10,30,2133,52942,77580,0,-14.6,-24.5,-14.1,31.8,-26.4,239.2
2003,10,30,2134,52942,77640,0,-13.6,-26.4,-12.6,32.3,-22.9,242.8
2003,10,30,2135,52942,77700,0,-8.7,-22.8,-7.6,25.6,-17.3,249.1
2003,10,30,2136,52942,77760,0,0.8,-14.0,1.9,14.1,7.6,273.3
2003,10,30,2137,52942,77820,0,1.5,-15.2,5.6,16.3,20.2,275.6
2003,10,30,2138,52942,77880,0,14.0,-14.2,10.2,22.4,27.0,314.7
2003,10,30,2139,52942,77940,0,6.5,-19.6,3.8,21.0,10.4,288.5
2003,10,30,2140,52942,78000,0,-7.1,-22.5,-10.5,25.8,-24.0,252.6
2003,10,30,2141,52942,78060,0,-11.2,-14.7,-14.2,23.3,-37.5,232.8
2003,10,30,2142,52942,78120,0,-13.3,-12.6,-16.3,24.5,-41.6,223.6
2003,10,30,2143,52942,78180,0,-14.3,-15.2,-18.7,28.0,-41.8,226.7
2003,10,30,2144,52942,78240,0,-14.6,-15.0,-18.4,27.9,-41.2,225.7
2003,10,30,2145,52942,78300,0,-15.8,-14.7,-19.0,28.8,-41.4,222.8
2003,10,30,2146,52942,78360,0,-20.4,-10.5,-18.6,29.5,-39.0,207.1
2003,10,30,2147,52942,78420,0,-20.8,-9.6,-20.3,30.6,-41.5,204.8
2003,10,30,2148,52942,78480,0,-22.6,-8.9,-20.4,31.7,-40.0,201.4
2003,10,30,2149,52942,78540,0,-22.6,-8.6,-22.5,33.0,-42.9,200.9
2003,10,30,2150,52942,78600,0,-23.4,-7.0,-23.8,34.1,-44.2,196.7
2003,10,30,2151,52942,78660,0,-22.0,-7.1,-24.1,33.4,-46.2,197.8
2003,10,30,2152,52942,78720,0,-23.4,-7.0,-23.4,33.8,-43.8,196.7
2003,10,30,2153,52942,78780,0,-24.0,-4.5,-23.8,34.1,-44.2,190.6
2003,10,30,2154,52942,78840,0,-23.4,-3.4,-24.3,33.9,-45.7,188.2
2003,10,30,2155,52942,78900,0,-21.3,-0.4,-23.2,31.5,-47.4,181.0
2003,10,30,2156,52942,78960,0,-16.1,3.7,-24.7,29.7,-56.3,167.1
2003,10,30,2157,52942,79020,0,-13.4,7.1,-23.1,27.6,-56.7,152.1
2003,10,30,2158,52942,79080,0,-3.9,12.7,-17.6,22.1,-52.9,107.2
2003,10,30,2159,52942,79140,0,1.3,15.6,-18.7,24.4,-50.1,85.3
2003,10,30,2200,52942,79200,0,7.5,18.6,-16.3,25.9,-39.2,68.0
2003,10,30,2201,52942,79260,0,4.6,18.4,-14.3,23.8,-37.0,76.1
2003,10,30,2202,52942,79320,0,3.0,18.2,-11.0,21.5,-30.9,80.5
2003,10,30,2203,52942,79380,0,-0.5,15.5,-11.5,19.3,-36.6,92.0
2003,10,30,2204,52942,79440,0,2.0,13.7,-8.7,16.3,-32.2,81.8
2003,10,30,2205,52942,79500,0,5.7,11.4,-5.2,13.8,-22.4,63.3
2003,10,30,2206,52942,79560,0,5.7,1.2,9.0,10.7,56.9,11.7
2003,10,30,2207,52942,79620,0,2.8,2.7,12.7,13.3,72.8,43.6
2003,10,30,2208,52942,79680,0,13.5,11.4,1.4,17.8,4.6,40.2
2003,10,30,2209,52942,79740,0,11.3,16.9,-1.6,20.4,-4.5,56.3
2003,10,30,2210,52942,79800,0,11.0,16.8,-1.0,20.1,-2.8,56.8
2003,10,30,2211,52942,79860,0,10.1,14.6,-0.9,17.8,-2.8,55.3
2003,10,30,2212,52942,79920,0,7.9,5.5,8.9,13.1,42.9,34.9
2003,10,30,2213,52942,79980,0,12.0,5.4,10.2,16.7,37.7,24.1
2003,10,30,2214,52942,80040,0,12.3,6.1,8.0,15.9,30.3,26.2
2003,10,30,2215,52942,80100,0,11.0,9.1,3.7,14.7,14.6,39.7
2003,10,30,2216,52942,80160,0,7.8,12.3,3.6,15.0,13.9,57.6
2003,10,30,2217,52942,80220,0,8.2,12.0,4.0,15.1,15.3,55.7
2003,10,30,2218,52942,80280,0,10.0,8.9,2.0,13.5,8.6,41.5
2003,10,30,2219,52942,80340,0,13.1,12.3,3.6,18.3,11.4,43.0
2003,10,30,2220,52942,80400,0,11.5,11.9,4.8,17.3,16.3,46.0
2003,10,30,2221,52942,80460,0,2.6,18.0,-4.8,18.8,-14.9,81.8
2003,10,30,2222,52942,80520,0,7.7,23.5,-1.6,24.7,-3.8,71.9
2003,10,30,2223,52942,80580,0,6.9,28.2,-1.7,29.1,-3.4,76.3
2003,10,30,2224,52942,80640,0,12.3,27.9,-6.2,31.1,-11.4,66.2
2003,10,30,2225,52942,80700,0,11.8,28.2,-6.3,31.2,-11.7,67.4
2003,10,30,2226,52942,80760,0,10.3,28.5,-7.1,31.2,-13.3,70.1
2003,10,30,2227,52942,80820,0,7.7,29.0,-9.0,31.3,-16.7,75.2
2003,10,30,2228,52942,80880,0,8.5,26.6,-9.2,29.3,-18.2,72.3
2003,10,30,2229,52942,80940,0,8.9,26.2,-3.0,27.9,-6.3,71.3
2003,10,30,2230,52942,81000,0,8.9,28.2,-0.3,29.6,-0.5,72.5
2003,10,30,2231,52942,81060,0,5.8,30.0,0.1,30.6,0.2,79.1
2003,10,30,2232,52942,81120,0,2.0,28.6,-2.3,28.7,-4.6,86.0
2003,10,30,2233,52942,81180,0,-12.2,25.6,-16.1,32.6,-29.6,115.6
2003,10,30,2234,52942,81240,0,-14.5,22.8,-19.5,33.3,-35.8,122.4
2003,10,30,2235,52942,81300,0,-17.5,10.2,-25.9,32.8,-52.0,149.8
2003,10,30,2236,52942,81360,0,-17.7,20.4,-24.7,36.6,-42.5,131.0
2003,10,30,2237,52942,81420,0,-16.4,23.3,-25.2,38.1,-41.5,125.0
2003,10,30,2238,52942,81480,0,-15.5,24.1,-26.9,39.3,-43.2,122.7
2003,10,30,2239,52942,81540,0,-20.2,11.1,-21.7,31.6,-43.2,151.2
2003,10,30,2240,52942,81600,0,-22.0,8.8,-19.8,30.9,-39.9,158.3
2003,10,30,2241,52942,81660,0,-22.4,8.4,-20.4,31.5,-40.4,159.4
2003,10,30,2242,52942,81720,0,-24.1,7.4,-18.1,31.1,-35.7,162.9
2003,10,30,2243,52942,81780,0,-25.0,4.1,-18.5,31.4,-36.2,170.7
2003,10,30,2244,52942,81840,0,-25.1,2.9,-16.2,30.1,-32.7,173.4
2003,10,30,2245,52942,81900,0,-22.7,0.1,-20.0,30.2,-41.3,179.7
2003,10,30,2246,52942,81960,0,-23.7,-0.0,-22.6,32.8,-43.7,180.1
2003,10,30,2247,52942,82020,0,-23.9,0.1,-21.1,31.9,-41.5,179.8
2003,10,30,2248,52942,82080,0,-20.6,-3.5,-18.5,27.9,-41.5,189.6
2003,10,30,2249,52942,82140,0,-4.8,9.5,-12.3,16.3,-49.2,117.0
2003,10,30,2250,52942,82200,0,-0.9,14.6,-15.0,20.9,-45.8,93.4
2003,10,30,2251,52942,82260,0,-2.1,15.3,-13.9,20.7,-42.0,97.9
2003,10,30,2252,52942,82320,0,-0.6,18.4,-12.8,22.5,-34.8,91.7
2003,10,30,2253,52942,82380,0,0.1,17.8,-12.1,21.5,-34.3,89.6
2003,10,30,2254,52942,82440,0,-3.2,16.6,-13.9,21.9,-39.4,100.9
2003,10,30,2255,52942,82500,0,9.9,22.2,-9.2,26.0,-20.7,65.9
2003,10,30,2256,52942,82560,0,15.2,27.8,-3.7,31.9,-6.7,61.4
2003,10,30,2257,52942,82620,0,15.9,29.1,1.1,33.2,1.9,61.3
2003,10,30,2258,52942,82680,0,16.1,26.8,3.0,31.4,5.5,59.1
2003,10,30,2259,52942,82740,0,15.5,23.0,2.7,27.8,5.6,56.1
2003,10,30,2300,52942,82800,0,17.5,24.6,4.0,30.5,7.5,54.6
2003,10,30,2301,52942,82860,0,18.6,25.0,3.9,31.4,7.1,53.3
2003,10,30,2302,52942,82920,0,15.9,25.9,2.4,30.4,4.6,58.4
2003,10,30,2303,52942,82980,0,16.1,26.2,1.0,30.7,1.9,58.4
2003,10,30,2304,52942,83040,0,15.8,25.4,1.7,30.0,3.2,58.1
2003,10,30,2305,52942,83100,0,16.7,25.6,2.5,30.7,4.7,56.9
2003,10,30,2306,52942,83160,0,19.9,24.1,4.5,31.5,8.2,50.4
2003,10,30,2307,52942,83220,0,21.9,24.6,7.2,33.7,12.3,48.4
2003,10,30,2308,52942,83280,0,17.1,28.5,0.5,33.3,0.9,59.0
2003,10,30,2309,52942,83340,0,16.2,23.4,2.9,28.6,5.8,55.2
2003,10,30,2310,52942,83400,0,15.8,18.9,2.9,24.8,6.8,50.2
2003,10,30,2311,52942,83460,0,12.8,13.7,2.6,18.9,8.0,46.9
2003,10,30,2312,52942,83520,0,16.9,15.2,5.6,23.4,13.8,42.1
2003,10,30,2313,52942,83580,0,17.8,19.8,7.5,27.7,15.7,48.0
2003,10,30,2314,52942,83640,0,10.1,14.8,4.1,18.4,12.8,55.6
2003,10,30,2315,52942,83700,0,15.8,21.4,3.8,26.9,8.1,53.5
2003,10,30,2316,52942,83760,0,-1.2,-13.3,2.5,13.6,10.5,264.8
2003,10,30,2317,52942,83820,0,-5.6,-27.5,0.7,28.1,1.3,258.5
2003,10,30,2318,52942,83880,0,-7.5,-26.6,0.8,27.7,1.7,254.2
2003,10,30,2319,52942,83940,0,-8.5,-28.9,4.0,30.3,7.7,253.6
2003,10,30,2320,52942,84000,0,-6.2,-30.2,3.4,31.0,6.4,258.3
2003,10,30,2321,52942,84060,0,-5.6,-30.7,4.0,31.5,7.3,259.7
2003,10,30,2322,52942,84120,0,-4.9,-29.6,4.7,30.4,9.0,260.6
2003,10,30,2323,52942,84180,0,-5.4,-28.8,3.7,29.5,7.2,259.4
2003,10,30,2324,52942,84240,0,-6.9,-29.6,2.6,30.5,4.9,256.9
2003,10,30,2325,52942,84300,0,-10.5,-30.1,1.0,31.9,1.7,250.8
2003,10,30,2326,52942,84360,0,-7.4,-31.4,0.9,32.2,1.6,256.8
2003,10,30,2327,52942,84420,0,-7.1,-30.2,1.9,31.1,3.5,256.8
2003,10,30,2328,52942,84480,0,-9.4,-29.5,3.8,31.2,7.0,252.4
2003,10,30,2329,52942,84540,0,-9.4,-31.2,2.9,32.7,5.1,253.3
2003,10,30,2330,52942,84600,0,-10.9,-31.1,2.3,33.0,3.9,250.7
2003,10,30,2331,52942,84660,0,-11.0,-31.3,2.6,33.3,4.5,250.7
2003,10,30,2332,52942,84720,0,-9.8,-31.0,3.2,32.7,5.6,252.5
2003,10,30,2333,52942,84780,0,-9.8,-29.7,4.4,31.5,8.0,251.8
2003,10,30,2334,52942,84840,0,-12.0,-29.2,5.7,32.1,10.2,247.7
2003,10,30,2335,52942,84900,0,-10.6,-30.3,3.0,32.2,5.3,250.7
2003,10,30,2336,52942,84960,0,-12.1,-30.2,2.3,32.6,4.1,248.2
2003,10,30,2337,52942,85020,0,-11.7,-29.8,2.8,32.1,5.0,248.6
2003,10,30,2338,52942,85080,0,-12.3,-29.7,0.9,32.2,1.7,247.4
2003,10,30,2339,52942,85140,0,-13.0,-28.8,2.9,31.7,5.2,245.6
2003,10,30,2340,52942,85200,0,-12.3,-28.2,2.2,30.8,4.1,246.4
2003,10,30,2341,52942,85260,0,-10.8,-27.8,2.1,29.9,4.0,248.8
2003,10,30,2342,52942,85320,0,-10.7,-25.7,6.1,28.5,12.4,247.3
2003,10,30,2343,52942,85380,0,-8.4,-25.1,9.0,27.9,18.7,251.6
2003,10,30,2344,52942,85440,0,-12.9,-25.9,5.5,29.5,10.8,243.5
2003,10,30,2345,52942,85500,0,-13.1,-24.6,8.2,29.1,16.3,242.0
2003,10,30,2346,52942,85560,0,-12.5,-25.4,7.1,29.2,14.1,243.8
2003,10,30,2347,52942,85620,0,-8.9,-27.8,6.1,29.8,11.7,252.2
2003,10,30,2348,52942,85680,0,-9.6,-26.8,8.7,29.8,17.0,250.3
2003,10,30,2349,52942,85740,0,-12.7,-25.9,7.1,29.6,13.8,243.9
2003,10,30,2350,52942,85800,0,-8.2,-25.6,10.0,28.7,20.5,252.2
2003,10,30,2351,52942,85860,0,-9.1,-26.0,9.0,29.0,18.0,250.7
2003,10,30,2352,52942,85920,0,-10.8,-25.9,9.2,29.5,18.2,247.4
2003,10,30,2353,52942,85980,0,-9.6,-26.3,9.1,29.5,18.0,250.0
2003,10,30,2354,52942,86040,0,-10.2,-25.8,9.8,29.4,19.4,248.6
2003,10,30,2355,52942,86100,0,-9.8,-25.7,11.2,29.7,22.1,249.1
2003,10,30,2356,52942,86160,0,-11.1,-27.3,8.1,30.6,15.4,247.8
2003,10,30,2357,52942,86220,0,-11.7,-27.5,10.4,31.6,19.2,246.9
2003,10,30,2358,52942,86280,0,-9.4,-25.5,12.4,29.9,24.4,249.8
2003,10,30,2359,52942,86340,0,-6.2,-23.9,9.4,26.5,20.7,255.4
