Date_UTC,Extent,IAGA,GEOLON,GEOLAT,MAGON,MAGLAT,MLT,MCOLAT,IGRF_DECL,SZA,dbn_nez,dbe_nez,dbz_nez,dbn_geo,dbe_geo,dbz_geo
2022-01-01T00:00:52,1,T03,247.02,50.37,-50.40,57.60,15.43,32.40,13.35,93.68,7.0,11.3,0.1,4.2,12.6,0.1
2022-01-01T00:00:52,1,T37,237.17,53.81,-63.18,59.16,14.58,30.84,17.22,90.82,0.9,3.6,7.6,-0.2,3.8,7.6
2022-01-01T00:00:53,1,LET,247.13,49.64,-50.07,56.88,15.45,33.12,13.15,93.35,7.7,-10.2,1.6,9.9,-8.2,1.6
2022-01-01T00:00:53,1,T03,247.02,50.37,-50.40,57.60,15.43,32.40,13.35,93.68,6.9,11.2,0.1,4.1,12.5,0.1
2022-01-01T00:00:53,1,T37,237.17,53.81,-63.18,59.16,14.58,30.84,17.22,90.82,1.0,3.5,7.7,-0.1,3.6,7.7
2022-01-01T00:00:54,1,LET,247.13,49.64,-50.07,56.88,15.45,33.12,13.15,93.35,7.7,-10.2,1.7,9.8,-8.2,1.7
2022-01-01T00:00:54,1,T03,247.02,50.37,-50.40,57.60,15.43,32.40,13.35,93.68,7.0,11.3,0.1,4.2,12.6,0.1
2022-01-01T00:00:54,1,T37,237.17,53.81,-63.18,59.16,14.58,30.84,17.22,90.82,0.8,3.5,7.6,-0.2,3.6,7.6
2022-01-01T00:00:55,1,LET,247.13,49.64,-50.07,56.88,15.45,33.12,13.15,93.35,7.5,-10.2,1.7,9.7,-8.2,1.7
2022-01-01T00:00:55,1,T03,247.02,50.37,-50.40,57.60,15.43,32.40,13.35,93.68,7.0,11.3,0.1,4.2,12.6,0.1
2022-01-01T00:00:55,1,T37,237.17,53.81,-63.18,59.16,14.58,30.84,17.22,90.82,0.9,3.5,7.8,-0.2,3.6,7.8
2022-01-01T00:00:56,1,LET,247.13,49.64,-50.07,56.88,15.45,33.12,13.15,93.35,7.6,-10.1,1.7,9.7,-8.1,1.7
2022-01-01T00:00:56,1,T03,247.02,50.37,-50.40,57.60,15.43,32.40,13.35,93.68,6.9,11.2,-0.0,4.1,12.5,-0.0
2022-01-01T00:00:56,1,T37,237.17,53.81,-63.18,59.16,14.58,30.84,17.22,90.82,0.8,3.4,7.6,-0.2,3.5,7.6
2022-01-01T00:00:57,1,LET,247.13,49.64,-50.07,56.88,15.45,33.12,13.15,93.35,7.5,-10.1,1.6,9.6,-8.1,1.6
2022-01-01T00:00:57,1,T03,247.02,50.37,-50.40,57.60,15.43,32.40,13.35,93.68,7.0,11.3,0.1,4.2,12.6,0.1
2022-01-01T00:00:57,1,T37,237.17,53.81,-63.18,59.16,14.58,30.84,17.22,90.82,0.9,3.3,7.8,-0.1,3.4,7.8
2022-01-01T00:00:58,1,LET,247.13,49.64,-50.07,56.88,15.45,33.12,13.15,93.35,7.5,-10.1,1.6,9.6,-8.1,1.6
2022-01-01T00:00:58,1,T03,247.02,50.37,-50.40,57.60,15.43,32.40,13.35,93.68,6.8,11.3,0.0,4.0,12.6,0.0
2022-01-01T00:00:58,1,T37,237.17,53.81,-63.18,59.16,14.58,30.84,17.22,90.82,0.7,3.3,7.5,-0.3,3.4,7.5
2022-01-01T00:00:59,1,LET,247.13,49.64,-50.07,56.88,15.45,33.12,13.15,93.35,7.5,-10.1,1.6,9.6,-8.1,1.6
